,中国,日本,泰国,韩国,美国,新加坡,越南,法国,尼泊尔,澳大利亚,马来西亚,加拿大,巴基斯坦,德国,斯里兰卡,阿联酋,芬兰,印度,菲律宾,比利时,西班牙,英国,意大利,柬埔寨,俄罗斯,瑞典,埃及,伊朗,黎巴嫩,以色列,伊拉克,阿富汗,巴林,科威特,奥地利,瑞士,克罗地亚,阿曼,巴西,阿尔及利亚,希腊,丹麦,爱沙尼亚,格鲁吉亚,北马其顿,挪威,罗马尼亚,阿塞拜疆,白俄罗斯,立陶宛,墨西哥,尼日利亚,荷兰,新西兰,冰岛,摩纳哥,卡塔尔,圣马力诺,亚美尼亚,厄瓜多尔,爱尔兰,卢森堡,安道尔,捷克,多米尼加,印度尼西亚,约旦,葡萄牙,拉脱维亚,摩洛哥,沙特阿拉伯,塞内加尔,突尼斯,乌克兰,阿根廷,智利,波兰,波黑,匈牙利,斯洛文尼亚,南非,不丹,喀麦隆,直布罗陀,列支敦士登,秘鲁,巴勒斯坦,塞尔维亚,斯洛伐克,梵蒂冈,哥伦比亚,哥斯达黎加,马耳他,多哥,孟加拉国,保加利亚,摩尔多瓦,马尔代夫,巴拉圭,钻石公主号邮轮,圣马丁,阿尔巴尼亚,圣巴泰勒米,文莱,法罗群岛,法属圭亚那,马提尼克,蒙古,布基纳法索,刚果（金）,塞浦路斯,巴拿马,格恩西岛,玻利维亚,洪都拉斯,牙买加,留尼汪,土耳其,科特迪瓦,古巴,埃塞俄比亚,加蓬,加纳,几内亚,圭亚那,肯尼亚,哈萨克斯坦,法属波利尼西亚,苏丹,特立尼达和多巴哥,泽西岛,毛利塔尼亚,安提瓜和巴布达,阿鲁巴,赤道几内亚,危地马拉,波多黎各,卢旺达,斯威士兰,乌拉圭,圣文森特和格林纳丁斯,委内瑞拉,纳米比亚,中非,刚果（布）,瓜德罗普,开曼群岛,塞舌尔,苏里南,乌兹别克斯坦,荷属安的列斯,贝宁,巴哈马,利比里亚,索马里,坦桑尼亚,马约特,格陵兰,巴巴多斯,吉布提,冈比亚,关岛,吉尔吉斯斯坦,圣卢西亚,黑山,美属维尔京群岛,赞比亚,斐济,毛里求斯,萨尔瓦多,海地,蒙特塞拉特,尼日尔,乍得,安哥拉,马达加斯加,尼加拉瓜,巴布亚新几内亚,东帝汶,津巴布韦,厄立特里亚,乌干达,佛得角,叙利亚,伯利兹,多米尼克,格林纳达,老挝,缅甸,莫桑比克,利比亚,马里,几内亚比绍,圣基茨和尼维斯,英国属地曼岛,安圭拉,百慕大,新喀里多尼亚,特克斯和凯科斯群岛,英属维尔京群岛,北马里亚纳,博茨瓦纳,塞拉利昂,布隆迪,马拉维,圣皮埃尔和密克隆,福克兰群岛（马尔维纳斯）,圣多美和普林西比,南苏丹,也门,科摩罗,塔吉克斯坦,莱索托
2020-05-28,253641,16734,3065,11344,1749160,33249,327,182913,1042,7150,7629,87519,61227,182487,1503,32532,6743,160310,15588,57849,283849,267240,231139,124,379051,35727,19666,143849,1168,16809,5457,13036,9977,24112,16628,30796,2245,9009,414661,8857,2903,11680,1851,738,2077,8406,18791,4568,39858,1656,78023,8733,45950,1504,1805,98,50914,670,8216,38103,24803,4001,763,9103,15723,24538,720,31596,1061,7636,80185,3348,1068,22382,13933,82289,22600,2462,3816,1473,25937,31,5436,158,82,135905,435,11300,1520,12,24104,984,616,395,40321,2477,7725,1457,884,712,77,1076,6,141,187,406,197,161,845,2660,939,11728,252,7768,4640,569,460,159797,2556,1983,831,2319,7303,3275,139,1618,9576,60,4346,116,307,292,25,101,1043,4145,3397,346,272,803,25,1245,22,702,571,161,140,11,12,3437,18,210,100,269,1731,509,1670,13,92,2914,25,170,1594,18,324,69,1057,18,334,2194,1320,11,955,715,71,656,759,8,24,132,39,281,390,121,18,16,23,19,206,227,99,1116,1195,15,336,3,139,18,12,8,22,35,812,42,101,1,13,443,994,256,87,3563,2
2020-05-29,253683,16833,3076,11402,1771631,33860,327,186238,1212,7173,7732,88512,64028,183073,1540,33170,6776,169011,16634,58061,284986,269127,231732,124,387623,36476,20793,146668,1172,16887,5457,13659,10352,25184,16655,30828,2245,9820,438812,8997,2906,11712,1859,746,2129,8422,18982,4989,40764,1662,81400,8915,46126,1504,1805,98,52907,671,8676,38471,24841,4008,763,9143,16068,25216,728,31946,1065,7697,81766,3429,1071,22811,14702,86943,22964,2485,3841,1473,27403,31,5436,161,82,141779,446,11354,1520,12,25366,1000,616,422,42844,2485,7896,1513,900,712,77,1099,6,141,187,436,197,179,847,2833,941,12131,252,8387,4752,569,465,160979,2641,2005,968,2431,7616,3553,139,1745,9932,60,4346,116,307,346,25,101,1306,4348,3397,349,279,811,25,1325,23,755,571,161,140,11,12,3468,18,224,101,273,1828,509,1670,13,92,2914,25,170,1662,18,324,69,1057,18,334,2194,1443,11,955,726,74,698,759,8,24,149,39,317,390,122,18,16,23,19,206,233,105,1194,1195,15,336,3,140,18,12,8,22,35,829,42,203,1,13,458,994,278,87,3686,2
2020-05-30,253707,16877,3077,11441,1796810,34366,328,186835,1401,7185,7762,89418,66457,183673,1561,33170,6826,175957,17224,58186,285644,271222,232248,125,396575,36476,22082,148950,1191,17008,5873,14525,10740,26192,16685,30845,2246,10423,468338,9134,2909,11712,1865,757,2164,8425,19133,5246,41658,1670,84627,9302,46257,1504,1806,98,55262,671,8927,38571,24876,4012,764,9200,16531,25773,730,32203,1065,7740,83384,3535,1076,23204,15419,90638,23376,2494,3867,1473,29240,33,5436,169,82,148285,447,11381,1521,12,26688,1022,618,428,44608,2499,8098,1633,917,712,77,1122,6,141,187,450,200,179,847,2966,942,12531,252,8731,4886,575,470,162120,2750,2005,1063,2613,7768,3656,150,1888,10382,60,4521,116,307,423,25,101,1306,4607,3647,355,279,816,26,1370,23,755,571,162,141,11,12,3513,18,224,102,280,1828,509,1699,13,92,3194,25,172,1722,18,324,69,1057,18,335,2395,1584,11,955,759,81,758,759,8,24,160,39,329,421,122,18,16,23,19,224,244,118,1250,1256,15,336,3,140,18,12,8,22,35,852,42,273,1,13,463,994,283,87,3807,2
2020-05-31,253716,16912,3081,11468,1819788,34884,328,188625,1567,7195,7819,90190,69496,184051,1630,34557,6859,186186,18086,58381,286308,272826,232664,125,405843,37542,23449,151466,1220,17024,6179,15205,11288,27043,16731,30862,2246,11437,501985,9267,2915,11833,1869,783,2226,8440,19257,5494,42556,1675,87512,9855,46442,1504,1806,99,56910,671,9282,38571,24929,4016,764,9233,16908,26473,730,32500,1066,7783,85261,3645,1077,23672,16214,94858,23686,2510,3876,1473,30967,43,5904,170,82,155671,448,11412,1521,12,28236,1022,618,428,47153,2513,8098,1633,917,712,77,1136,6,141,187,450,200,179,847,3070,942,13018,252,9592,5094,581,470,163103,2799,2025,1172,2655,7881,3706,152,1962,10858,60,4800,117,307,423,25,101,1306,4739,3718,355,279,816,26,1370,24,755,571,162,141,11,14,3583,19,232,102,288,1916,509,1699,13,92,3194,25,172,1748,18,324,69,1057,18,335,2517,1865,11,956,759,84,771,759,8,24,160,39,329,421,122,18,16,23,19,224,254,130,1250,1256,15,336,3,140,19,12,8,22,35,852,63,273,1,13,463,994,283,87,3930,2
2020-06-01,253779,16949,3082,11503,1839679,35292,328,188882,1811,7204,7857,90947,72460,184397,1635,34557,6885,193473,18638,58517,286509,274762,232997,125,414878,37814,24985,154445,1233,17106,6439,15750,11804,27762,16733,30871,2246,12223,514992,9394,2917,11869,1870,794,2315,8442,19398,5494,42556,1678,90664,10162,46545,1504,1806,99,56910,671,9492,39098,24990,4018,764,9273,17285,26940,739,32500,1066,7819,87142,3739,1084,24012,16851,99688,23987,2524,3892,1473,34357,43,6143,170,82,164476,449,11430,1522,12,29383,1056,619,442,49534,2519,8360,1773,986,712,77,1143,6,141,187,499,200,185,847,3195,944,13463,252,9982,5202,586,471,163942,2833,2045,1257,2655,8070,3706,153,1962,11308,60,5026,117,307,530,26,101,1306,5087,3776,370,285,823,26,1510,25,1011,611,162,141,11,23,3673,19,232,102,288,1976,509,1699,13,92,3569,25,172,1817,18,324,69,1089,18,335,2582,2124,11,958,778,86,826,759,8,24,178,39,457,435,123,18,16,23,19,228,254,156,1265,1256,15,336,3,140,20,12,8,22,38,865,63,284,1,13,483,994,323,106,4013,2
2020-06-02,253809,17000,3083,11541,1861474,35836,328,189220,2099,7221,7877,91705,76398,184580,1643,35192,6887,201009,18997,58615,286718,276332,233197,125,423741,38589,26384,157562,1242,17219,6868,16492,12229,28649,16759,30874,2246,12799,529405,9513,2918,11899,1870,796,2315,8452,19517,5935,44255,1682,93435,10578,46647,1504,1806,99,60259,672,10009,39098,25062,4019,767,9308,17752,27549,746,32895,1071,7859,89011,3836,1086,24340,17415,105159,24271,2535,3921,1475,35812,47,6397,172,82,170039,451,11454,1522,12,30493,1084,620,443,52445,2538,8548,1829,995,712,77,1164,6,141,187,499,200,185,881,3326,949,13837,252,10531,5362,588,477,164769,2951,2092,1344,2655,8297,3844,153,2093,11571,60,5173,117,307,588,26,101,1306,5336,3873,377,293,825,26,1662,25,1069,611,162,150,11,44,3750,20,243,102,311,2089,509,1986,13,92,3779,25,175,1845,18,324,69,1089,18,335,2653,2226,11,958,790,86,845,759,8,24,203,39,489,458,123,18,16,23,19,228,254,168,1315,1339,15,336,3,141,20,12,8,22,38,896,63,336,1,13,484,994,354,106,4100,2
2020-06-03,253806,17019,3084,11590,1882478,36405,328,189220,2300,7229,7970,92410,80463,184828,1717,35788,6911,209611,19748,58685,287012,277985,233515,125,432277,40803,27536,160696,1256,17342,7387,17267,12574,29359,16771,30893,2246,13537,558237,9626,2937,11934,1880,800,2492,8467,19669,5935,45116,1684,97326,10819,46733,1504,1806,99,62160,674,10524,40414,25066,4020,851,9374,17752,28233,755,33261,1079,7910,91182,3932,1087,24823,18319,108686,24545,2551,3931,1477,35812,47,6585,173,82,174884,451,11523,1525,12,31833,1105,622,445,55140,2560,8795,1841,1013,712,77,1184,6,141,187,533,200,185,884,3495,952,14095,252,10991,5527,590,478,165555,3024,2107,1486,2803,8297,3886,153,2216,11796,60,5310,117,307,668,26,101,1306,5586,3935,384,294,826,26,1819,25,1173,611,162,151,11,54,3815,20,244,102,316,2089,509,1986,13,92,3779,25,175,1871,18,324,69,1089,18,335,2705,2507,11,960,803,86,908,1118,8,24,206,39,507,477,123,18,18,23,19,233,307,182,1351,1339,15,336,3,141,20,12,8,23,40,909,63,358,1,13,484,994,399,132,4191,2
2020-06-04,253824,17078,3101,11629,1904976,36922,328,151677,2634,7240,8247,93085,85264,185109,1749,37018,6911,219311,20382,58767,287406,279856,233836,125,441108,40803,28615,164270,1306,17429,8168,18054,12815,29921,16805,30913,2247,14316,587017,9733,2937,11971,1890,801,2611,8488,19907,6522,45981,1687,101238,11166,46942,1504,1806,99,63741,678,11221,40966,25111,4024,851,9441,18040,28818,757,33592,1082,7967,93157,4021,1087,25411,19268,113628,24826,2594,3954,1477,37525,47,6789,173,82,178914,464,11571,1526,12,33354,1157,622,452,57563,2585,9018,1850,1070,712,77,1197,6,141,187,556,200,186,884,3644,958,14095,252,11638,5690,591,478,166422,3110,2119,1636,2902,8548,3933,153,2340,12067,60,5499,117,307,745,26,101,1306,5760,4023,397,295,828,26,1819,25,1173,611,162,156,11,74,3909,21,261,102,321,2189,509,2058,13,92,4054,26,175,1899,18,324,69,1089,18,335,2781,2640,11,961,820,86,957,1118,8,24,222,39,522,502,123,18,18,23,19,236,316,196,1386,1339,15,336,3,141,20,12,8,23,40,914,63,369,1,13,485,994,419,132,4191,4
2020-06-05,253851,17118,3102,11668,1926269,37183,328,152444,2912,7251,8266,93726,89249,185431,1800,37018,6941,230113,20626,58767,287740,281661,234013,125,449834,41883,29767,167156,1312,17562,9846,18054,13733,30644,16843,30936,2247,15086,618554,9831,2952,12011,1910,805,2790,8510,20103,6522,46868,1694,105680,11516,47152,1504,1806,99,65495,678,11817,40966,25142,4027,852,9494,18319,29521,765,33969,1085,8030,95748,4155,1087,25964,20197,118292,25177,2606,3970,1479,40792,48,7392,174,82,183198,464,11667,1526,12,35120,1194,625,465,60391,2585,9018,1872,1086,712,77,1212,6,141,187,589,200,191,885,3764,958,15044,252,12245,5880,591,479,167410,3262,2119,1805,2955,8885,3991,153,2474,12312,60,5714,117,307,784,26,101,1306,6154,4508,410,300,832,26,2087,25,1288,611,162,160,11,82,3987,21,261,102,334,2204,509,2058,13,92,4054,26,175,1936,19,324,71,1089,18,337,2849,2640,11,963,828,86,975,1118,8,24,237,39,557,502,124,18,18,23,19,236,352,209,1461,1339,15,336,3,141,20,12,8,26,40,929,63,393,1,13,485,994,453,132,4370,4
2020-06-06,253872,17118,3104,11719,1969406,37527,329,153055,3235,7255,8303,94335,93983,185993,1810,37642,6964,239644,21340,59072,288058,284868,234531,125,458689,43887,31115,169425,1320,17706,11098,19551,14224,31131,16898,30956,2247,16016,646006,9935,2967,12075,1931,808,2915,8531,20290,7239,47751,1705,110026,11844,47335,1504,1806,99,67195,680,12364,41575,25163,4032,852,9530,18708,30514,784,33969,1086,8132,98869,4249,1087,26514,21037,122499,25669,2606,3990,1484,43434,48,7599,175,82,187400,464,11741,1528,12,36635,1228,627,485,63026,2668,9511,1883,1087,712,77,1232,6,141,187,589,202,193,888,3878,960,15463,252,12728,5971,595,480,168340,3431,2173,1934,3101,9168,4060,153,2474,12511,60,5865,117,307,883,26,101,1306,6485,4620,420,305,834,26,2145,29,1451,635,164,164,11,91,4022,21,261,102,334,2289,509,2079,13,92,4169,26,179,1974,19,324,71,1089,18,337,2934,2924,11,966,836,86,1026,1118,8,24,265,39,557,542,124,19,18,23,19,236,354,239,1485,1368,15,336,3,141,20,12,8,26,40,946,63,409,1,13,499,994,469,132,4370,4
2020-06-07,253890,17164,3112,11776,1990602,37910,329,153634,3235,7259,8303,95057,98943,186320,1814,38808,6964,253329,21895,59226,288390,284868,234801,125,467673,43887,32612,171789,1320,17783,12366,20342,14383,31848,16898,30956,2247,16882,676494,10050,2980,12124,1931,808,2915,8531,20290,7239,48630,1705,113619,12233,47335,1504,1806,99,68790,680,13130,42728,25183,4035,852,9567,19195,31186,795,34351,1086,8151,101914,4249,1087,26999,22020,127745,26249,2606,3990,1484,45973,48,7599,175,82,191758,464,11741,1528,12,38027,1263,627,487,65769,2711,9511,1901,1090,712,77,1232,6,141,187,639,202,193,888,3878,960,16004,252,13358,6155,596,480,169218,3557,2173,1934,3101,9462,4117,154,2600,12694,60,6081,117,307,947,26,101,1306,6792,4915,431,322,845,26,2145,29,1570,683,164,164,11,100,4181,21,261,103,345,2289,509,2079,13,92,4169,26,179,2007,19,324,71,1089,18,337,3015,3072,11,970,836,88,1026,1118,8,24,279,39,593,542,125,19,18,23,19,240,354,256,1523,1368,15,336,3,141,20,12,8,26,40,946,83,409,1,13,499,1317,482,141,4453,4
2020-06-08,253905,17223,3119,11814,2008792,38296,332,153977,3762,7265,8329,95698,103671,186664,1845,38808,7001,258090,22474,59348,288630,287399,234998,126,476658,45133,34079,173832,1350,17915,13481,20917,15417,32510,16968,30972,2247,17486,691962,10154,2997,12124,1940,810,3152,8561,20604,7553,49453,1720,117103,12486,47739,1504,1807,99,70158,687,13325,43120,25201,4039,852,9629,19600,32033,808,34885,1088,8250,105283,4427,1087,27462,22794,134150,26780,2704,4014,1485,48285,59,8060,176,82,196515,472,11896,1530,12,39236,1318,630,495,68504,2727,9700,1903,1135,712,77,1263,6,141,187,689,202,194,890,4106,964,16425,252,13643,6327,598,480,170132,3739,2200,2156,3101,9638,4117,154,2872,12859,60,6081,117,307,1049,26,101,1306,7055,4985,439,333,845,27,2377,31,1634,683,164,164,11,122,4352,21,288,103,370,2368,509,2079,13,92,4278,26,179,2032,19,324,71,1089,18,337,3104,3334,11,973,837,91,1094,1118,8,24,282,39,646,567,141,19,18,23,19,243,424,266,1547,1368,15,336,3,141,20,12,8,26,40,969,83,438,1,13,513,1604,484,141,4609,4
2020-06-09,253915,17268,3121,11852,2028040,38514,332,154188,4086,7267,8336,96244,108317,186903,1858,39904,7025,269897,22992,59437,288797,287399,235278,126,485253,45924,35444,175927,1368,18089,14268,21459,15731,33140,16979,30988,2247,18198,711696,10265,3049,12162,1947,818,3239,8567,20749,8191,50265,1727,120102,12801,47903,1504,1807,99,71879,688,13675,43378,25207,4040,852,9699,20415,32076,831,35306,1089,8408,108571,4516,1087,27856,23620,138846,27365,2728,4017,1486,50879,59,8312,176,82,199696,474,11965,1531,12,40719,1342,632,497,71675,2810,9807,1916,1145,712,77,1299,6,141,187,773,202,194,890,4259,970,16854,252,13949,6450,599,481,171121,3881,2205,2336,3101,9910,4216,154,2989,13074,60,6242,117,307,1104,26,101,1306,7502,5046,451,340,845,27,2473,31,1850,683,164,171,11,130,4482,21,305,103,383,2397,509,2151,13,92,4278,28,179,2055,19,324,71,1200,18,337,3191,3538,11,973,839,92,1138,1118,8,24,287,39,657,585,144,19,18,23,19,246,433,332,1547,1389,15,336,3,141,20,12,8,26,42,1001,83,443,1,13,513,1604,496,141,4690,4
2020-06-10,253921,17306,3125,11902,2047147,38965,332,154591,4364,7276,8338,96653,113702,187252,1861,39904,7040,276583,23732,59569,289046,289140,235561,126,493657,46814,36829,177938,1388,18268,15414,22142,16200,33823,17005,31011,2249,18887,742084,10382,3058,12201,1958,822,3364,8588,20945,8191,51066,1733,124301,13464,48087,1504,1807,99,73595,691,14103,43917,25215,4046,852,9763,20415,34316,845,35600,1092,8455,112288,4640,1087,28381,24761,142759,27668,2775,4027,1488,52991,59,8681,176,82,203736,482,12031,1533,12,42078,1375,635,501,74865,2889,10321,1942,1187,712,77,1341,6,141,187,773,202,194,891,4390,972,17233,252,14644,6935,605,486,172114,3995,2211,2506,3294,10201,4258,156,3094,13319,60,6427,117,307,1162,26,101,1306,7866,5185,463,371,846,27,2632,31,1888,728,164,176,11,137,4591,21,305,103,383,2452,509,2175,13,92,4373,28,179,2093,19,324,71,1200,18,337,3274,3662,11,974,844,96,1162,1464,8,24,314,39,665,615,146,20,18,23,19,248,453,359,1667,1389,15,336,3,141,21,12,8,26,42,1025,83,455,1,13,611,1604,524,162,4763,4
2020-06-11,253957,17347,3125,11947,2068139,39387,332,155136,4614,7285,8369,97114,119536,187685,1873,40986,7064,289936,24175,59711,289360,291409,235763,126,502436,48288,38284,180156,1402,18461,15414,22890,16667,34432,17034,31044,2249,19954,775581,10484,3068,12216,1965,831,3538,8600,21182,8882,51816,1752,129184,13873,48251,1504,1807,99,75071,691,14669,44440,25231,4049,852,9826,20808,35295,863,35910,1094,8533,116021,4759,1087,29070,25987,148496,28201,2832,4039,1488,55421,62,8681,176,82,208823,485,12102,1541,12,43682,1461,640,522,78052,2993,10727,1962,1202,712,77,1385,6,141,187,917,202,194,891,4515,974,17889,252,15281,7360,605,486,173036,4181,2219,2670,3375,10358,4258,156,3215,13558,60,6582,117,307,1283,26,101,1306,8221,5329,476,398,847,27,2738,31,1952,728,164,180,11,144,4717,22,305,103,410,2513,509,2240,13,96,4398,28,180,2129,19,324,72,1200,18,337,3373,3796,11,974,846,113,1203,1464,8,24,320,41,679,616,152,20,18,23,19,260,472,378,1667,1389,15,336,3,141,21,12,8,26,48,1062,83,455,1,13,632,1604,560,162,4834,4
2020-06-12,253987,17409,3129,12003,2092132,39850,333,155561,5062,7290,8402,97530,125933,187982,1877,40986,7073,301579,24787,59819,289787,292950,236142,126,511423,49684,39726,182525,1422,18701,16675,23546,17269,34952,17064,31063,2249,21071,805649,10589,3088,12235,1970,843,3701,8613,21404,9218,52520,1756,133974,14554,48461,1504,1807,99,76588,694,15281,44440,25238,4052,852,9887,21437,36406,890,36180,1096,8581,119942,4851,1087,29753,27373,154092,28577,2832,4053,1490,58568,62,8681,176,82,214788,487,12175,1542,12,45212,1538,645,524,81523,3086,11093,1976,1230,712,77,1416,6,141,187,917,202,197,892,4637,975,18586,252,16165,7669,611,487,174023,4404,2233,2915,3463,10856,4372,158,3305,13872,60,6730,117,307,1439,26,101,1306,8561,5352,494,449,847,27,2814,31,1952,728,164,186,11,168,4819,22,388,103,410,2513,509,2240,13,96,4441,28,180,2166,19,324,72,1200,18,337,3481,3941,11,974,848,118,1240,1464,8,24,332,41,686,657,164,20,18,23,19,261,489,393,1752,1389,15,336,3,141,21,12,8,26,48,1103,85,481,1,13,639,1670,591,162,4902,4
2020-06-13,254013,17409,3134,12051,2117027,39850,334,156287,5335,7302,8445,97898,132405,187982,1880,41990,7087,310367,25392,59918,290289,292950,236305,126,520129,50931,41303,184955,1442,18876,17770,24102,17713,35466,17078,31094,2251,22077,831064,10698,3108,12299,1973,851,3701,8620,21679,9218,53241,1763,139196,15181,48640,1504,1807,99,78416,694,16004,45778,25250,4055,853,9942,22008,37420,915,36180,1097,8683,119942,4996,1093,30506,28764,160846,29017,2893,4064,1492,61927,62,8681,176,82,220749,489,12175,1545,12,46858,1612,646,525,84379,3191,11093,2003,1254,712,77,1464,6,141,187,1043,202,197,892,4724,980,19211,252,16929,8132,614,488,175218,4684,2233,3166,3463,11118,4426,159,3305,14238,60,6879,117,307,1439,26,101,1306,8982,5536,510,472,847,27,2814,32,2057,728,171,187,11,187,4937,22,412,103,421,2513,509,2268,13,96,4441,28,180,2207,19,324,72,1321,18,337,3603,3941,11,978,848,130,1252,1464,8,24,343,41,694,697,170,20,18,23,19,261,553,409,1752,1460,15,336,3,141,21,12,8,26,48,1103,85,481,1,13,650,1670,632,163,4902,4
2020-06-14,254217,17529,3135,12085,2143648,40604,334,156813,5760,7320,8453,98410,139230,188600,1889,42294,7104,324482,25930,60029,290685,295889,236651,128,528964,51614,42980,187427,1446,19008,20209,24766,18227,35920,17109,31117,2252,23481,851321,10810,3112,12339,1973,864,4057,8629,21999,9570,53973,1768,142690,15682,48783,1504,1810,99,79602,694,16667,46356,25295,4063,853,9942,22962,38277,953,36690,1097,8734,127541,5090,1096,31154,30295,167355,29392,2893,4069,1495,65736,66,8681,176,82,220749,489,12310,1548,12,48746,1662,649,530,87520,3266,11740,2013,1261,712,77,1521,6,141,187,1161,202,197,894,4778,980,20059,252,17842,8455,615,489,176677,4848,2248,3345,3463,11422,4484,159,3594,14496,60,7007,117,307,1682,26,101,1306,9491,5690,510,486,847,27,2904,32,2057,728,171,187,11,196,5051,22,412,103,446,2579,509,2282,13,96,4449,28,180,2285,19,324,72,1357,18,337,3720,4165,11,980,848,138,1272,1464,8,24,356,65,696,750,177,20,18,23,19,261,583,418,1776,1460,15,336,3,142,21,12,8,26,60,1169,85,529,1,13,650,1693,705,176,4971,4
2020-06-15,254350,17601,3135,12121,2163338,40818,334,157220,6211,7335,8494,98787,144478,188917,1896,42294,7108,333475,26420,60100,291008,295889,236989,128,537210,51614,44598,189876,1464,19121,21315,25527,18544,36431,17135,31131,2254,24524,867882,10919,3121,12393,1974,879,4157,8639,22165,9957,54680,1773,146837,16085,48948,1504,1810,99,80876,694,17064,46751,25303,4070,853,10027,22962,39294,961,37036,1097,8838,132048,5173,1110,31810,31577,174293,29788,3040,4076,1496,70038,66,9864,176,82,229736,501,12367,1552,12,50939,1715,650,531,90619,3290,11740,2035,1289,712,77,1590,6,141,187,1255,202,197,894,4837,980,21418,252,18459,8858,617,495,178239,5084,2262,3521,3463,11964,4532,159,3594,14809,60,7220,123,307,1783,26,101,1306,9845,5811,582,490,848,27,2978,32,2222,728,171,187,11,208,5154,22,489,103,498,2618,509,2298,13,96,4465,28,180,2372,19,325,72,1358,18,337,3826,4309,11,980,850,140,1290,1464,8,24,383,96,705,759,177,21,18,23,19,262,583,454,1860,1460,15,336,3,142,21,12,8,26,60,1176,85,547,1,13,661,1693,728,176,5035,4
2020-06-16,254479,17644,3135,12155,2183994,40969,334,157372,6591,7347,8505,99073,148921,189243,1914,42982,7112,344788,26781,60155,291189,296857,237290,128,545458,53323,44598,192439,1473,19338,21315,26310,19013,36958,17189,31146,2255,25269,891556,11031,3134,12417,1975,879,4289,8655,22415,10324,55369,1776,150264,16658,49087,1506,1812,99,82077,694,17489,47322,25321,4072,853,10066,23271,40400,979,37336,1098,8921,136315,5247,1125,32476,32785,179436,30195,3085,4077,1499,73533,67,9864,176,82,232992,506,12426,1552,12,53063,1744,656,532,94481,3341,11879,2065,1296,712,77,1672,6,141,187,1326,202,197,894,4974,985,21422,252,19073,9178,621,496,179831,5439,2273,3630,4033,11964,4572,159,3860,15192,60,7435,123,307,1887,26,101,1306,10272,5890,612,506,848,27,2978,34,2289,883,171,187,11,229,5328,22,532,103,498,2642,509,2310,13,97,4501,30,185,2472,19,326,73,1382,18,337,3941,4441,11,980,850,142,1317,1464,8,24,387,109,724,760,177,21,18,23,19,262,609,467,1860,1492,15,336,3,144,21,12,8,26,60,1176,104,555,1,13,662,1693,844,176,5097,4
2020-06-17,254634,17689,3135,12198,2209837,41216,335,157716,7177,7370,8515,99467,154760,189596,1924,42982,7117,359398,26781,60244,291408,298136,237500,128,553301,54562,47856,195051,1489,19637,24254,26874,19553,37533,17203,31183,2258,26079,929149,11147,3148,12450,1977,888,4482,8680,22760,10662,56032,1778,154863,17148,49204,1506,1815,99,83174,696,18033,47943,25334,4075,854,10112,23686,41431,987,37672,1104,8985,141234,5369,1128,33234,34159,184449,30701,3141,4078,1503,76334,67,9864,176,82,237156,532,12522,1561,12,54931,1796,662,537,98489,3453,12254,2094,1303,712,77,1722,6,141,187,1554,202,197,895,5100,985,21962,252,19883,9656,621,495,181298,5679,2280,3759,4114,12590,4639,171,3860,15542,60,7740,123,307,2057,26,101,1664,10706,5951,636,520,849,29,3150,34,2410,883,171,193,11,236,5638,23,572,104,509,2658,509,2333,13,97,4539,34,185,2562,19,326,73,1405,18,337,4066,4547,11,1016,853,148,1378,1823,8,24,391,121,732,791,177,22,18,23,19,262,638,484,1890,1492,15,336,3,144,21,12,8,26,60,1225,104,564,1,13,671,1776,885,197,5160,4
2020-06-18,254727,17759,3141,12257,2235734,41473,341,158174,7848,7391,8529,99853,160118,190179,1926,43752,7119,368705,27799,60348,291763,299251,237828,129,561091,56043,49219,197647,1495,19894,24254,27532,19961,38074,17223,31200,2269,26818,955377,11268,3203,12494,1977,893,4664,8707,22760,10662,56032,1784,159793,17735,49319,1507,1816,99,84441,696,18698,48490,25341,4085,854,10176,24105,42762,987,38089,1108,9042,145991,5475,1132,34063,35552,184449,31015,3174,4079,1511,80412,67,9864,176,82,240908,579,12616,1562,12,57046,1871,663,544,102292,3542,12732,2120,1308,712,77,1788,6,141,187,1554,221,201,899,5283,985,22597,252,20685,10299,626,497,182727,6063,2295,3954,4114,12590,4668,171,4257,15877,60,8020,123,307,2223,26,101,1664,11251,6003,639,563,849,29,3386,39,2564,883,171,193,11,261,5730,23,597,104,516,2719,509,2383,13,97,4545,34,188,2657,19,333,73,1412,18,337,4200,4688,11,1016,854,155,1403,1823,8,24,401,131,741,792,187,22,18,23,19,263,651,500,1890,1492,15,336,3,144,21,12,8,26,79,1249,104,572,1,13,683,1776,902,197,5279,4
